date,home_team,away_team,home_score,away_score,tournament,home_elo_pre,away_elo_pre,home_elo_post,away_elo_post
2024-01-25,Kyrgyzstan,Oman,1,1,AFC Asian Cup,1426.5,1647.91,1431.54,1642.87
2024-01-25,Saudi Arabia,Thailand,0,0,AFC Asian Cup,1621.32,1537.39,1614.04,1544.66
2024-01-25,Jordan,Bahrain,0,1,AFC Asian Cup,1636.2,1525.04,1613.06,1548.17
2024-01-25,South Korea,Malaysia,3,3,AFC Asian Cup,1789.61,1510.15,1777.64,1522.12
2024-01-27,Angola,Namibia,3,0,African Cup of Nations,1565.92,1525.43,1575.16,1516.18
2024-01-27,Nigeria,Cameroon,2,0,African Cup of Nations,1654.31,1651.87,1665.01,1641.17
2024-01-28,Australia,Indonesia,4,0,AFC Asian Cup,1790.8,1450.91,1793.01,1448.7
2024-01-28,Tajikistan,United Arab Emirates,1,1,AFC Asian Cup,1525.02,1589.19,1523.47,1590.73
2024-01-28,Egypt,DR Congo,1,1,African Cup of Nations,1741.68,1541.62,1731.21,1552.09
2024-01-28,Equatorial Guinea,Guinea,0,1,African Cup of Nations,1606.06,1567.73,1585.38,1588.41
2024-01-29,Iraq,Jordan,2,3,AFC Asian Cup,1688.24,1613.06,1666.26,1635.04
2024-01-29,Qatar,Palestine,2,1,AFC Asian Cup,1625.91,1542.08,1633.64,1534.35
2024-01-29,Cape Verde,Mauritania,1,0,African Cup of Nations,1610.93,1520.9,1618.46,1513.38
2024-01-29,Ivory Coast,Senegal,1,1,African Cup of Nations,1654.11,1786.83,1655.52,1785.42
2024-01-30,Saudi Arabia,South Korea,1,1,AFC Asian Cup,1614.04,1777.64,1616.76,1774.93
2024-01-30,Uzbekistan,Thailand,2,1,AFC Asian Cup,1702.34,1544.66,1707.89,1539.11
2024-01-30,Mali,Burkina Faso,2,1,African Cup of Nations,1696.56,1660.47,1705.96,1651.06
2024-01-30,Morocco,South Africa,0,2,African Cup of Nations,1799.54,1583.05,1773.72,1608.88
2024-01-31,Bahrain,Japan,1,3,AFC Asian Cup,1548.17,1819.03,1540.01,1827.2
2024-01-31,Iran,Syria,1,1,AFC Asian Cup,1843.11,1504.35,1830.33,1517.13
2024-02-02,Australia,South Korea,1,2,AFC Asian Cup,1793.01,1774.93,1773.1,1794.84
2024-02-02,Tajikistan,Jordan,0,1,AFC Asian Cup,1523.47,1635.04,1508.97,1649.54
2024-02-02,DR Congo,Guinea,3,1,African Cup of Nations,1552.09,1588.41,1564.37,1576.13
2024-02-02,Nigeria,Angola,1,0,African Cup of Nations,1665.01,1575.16,1672.54,1567.63
2024-02-03,Qatar,Uzbekistan,1,1,AFC Asian Cup,1633.64,1707.89,1632.53,1709.0
2024-02-03,Ivory Coast,Mali,2,1,African Cup of Nations,1655.52,1705.96,1668.39,1693.09
2024-02-03,Iran,Japan,2,1,AFC Asian Cup,1830.33,1827.2,1841.01,1816.52
2024-02-03,Costa Rica,El Salvador,2,0,Friendly,1631.85,1473.01,1637.36,1467.49
2024-02-03,Cape Verde,South Africa,0,0,African Cup of Nations,1618.46,1608.88,1613.88,1613.46
2024-02-06,Jordan,South Korea,2,0,AFC Asian Cup,1649.54,1794.84,1666.49,1777.89
2024-02-07,Qatar,Iran,3,2,AFC Asian Cup,1632.53,1841.01,1652.07,1821.47
2024-02-07,Ivory Coast,DR Congo,1,0,African Cup of Nations,1668.39,1564.37,1675.47,1557.29
2024-02-07,Nigeria,South Africa,1,1,African Cup of Nations,1672.54,1613.46,1666.12,1619.88
2024-02-10,Qatar,Jordan,3,1,AFC Asian Cup,1652.07,1666.49,1663.45,1655.11
2024-02-10,South Africa,DR Congo,0,0,African Cup of Nations,1619.88,1557.29,1613.33,1563.84
2024-02-11,Ivory Coast,Nigeria,2,1,African Cup of Nations,1675.47,1666.12,1685.9,1655.69
2024-03-01,Trinidad and Tobago,Jamaica,0,1,Friendly,1567.41,1632.8,1550.92,1649.29
2024-03-03,Trinidad and Tobago,Jamaica,0,0,Friendly,1550.92,1649.29,1550.85,1649.36
2024-03-14,Kazakhstan,Turkmenistan,2,0,Friendly,1465.9,1427.82,1475.23,1418.48
2024-03-18,Solomon Islands,Fiji,2,1,Friendly,1585.69,1497.78,1593.29,1490.18
2024-03-20,Bonaire,El Salvador,1,1,Friendly,1372.51,1467.49,1372.29,1467.71
2024-03-20,San Marino,Saint Kitts and Nevis,1,3,Friendly,949.76,1381.32,945.88,1385.2
2024-03-20,Djibouti,Liberia,0,2,African Cup of Nations qualification,1195.59,1342.29,1182.59,1355.29
2024-03-20,Somalia,Eswatini,0,3,African Cup of Nations qualification,1141.72,1397.9,1133.05,1406.57
2024-03-20,Tonga,Samoa,1,4,Oceania Nations Cup qualification,1259.16,1361.56,1244.26,1376.45
2024-03-21,Taiwan,Kyrgyzstan,0,2,FIFA World Cup qualification,1303.15,1431.54,1289.37,1445.31
2024-03-21,South Africa,Andorra,1,1,FIFA Series,1613.33,1163.12,1599.55,1176.91
2024-03-21,Cape Verde,Guyana,1,0,FIFA Series,1613.88,1485.3,1620.22,1478.95
2024-03-21,Panama,Mexico,0,3,CONCACAF Nations League,1755.08,1745.48,1735.5,1765.06
2024-03-21,United States,Jamaica,3,1,CONCACAF Nations League,1739.35,1649.36,1746.87,1641.83
2024-03-21,Gibraltar,Lithuania,0,1,UEFA Nations League,1189.55,1326.75,1176.15,1340.15
2024-03-21,Wales,Finland,4,1,UEFA Euro qualification,1662.28,1571.63,1669.79,1564.12
2024-03-21,Israel,Iceland,1,4,UEFA Euro qualification,1533.77,1536.95,1514.7,1556.03
2024-03-21,South Korea,Thailand,1,1,FIFA World Cup qualification,1777.89,1539.11,1766.63,1550.38
2024-03-21,Georgia,Luxembourg,2,0,UEFA Euro qualification,1593.55,1446.69,1599.38,1440.85
2024-03-21,Greece,Kazakhstan,5,0,UEFA Euro qualification,1654.55,1475.23,1659.56,1470.23
2024-03-21,Qatar,Kuwait,3,0,FIFA World Cup qualification,1663.45,1454.68,1667.79,1450.34
2024-03-21,Afghanistan,India,0,0,FIFA World Cup qualification,1357.0,1428.42,1355.77,1429.65
2024-03-21,Myanmar,Syria,1,1,FIFA World Cup qualification,1251.1,1517.13,1257.77,1510.46
2024-03-21,Japan,North Korea,1,0,FIFA World Cup qualification,1816.52,1565.1,1820.03,1561.6
2024-03-21,Bosnia and Herzegovina,Ukraine,1,2,UEFA Euro qualification,1509.32,1743.79,1499.85,1753.25
2024-03-21,Singapore,China PR,2,2,FIFA World Cup qualification,1391.01,1514.97,1392.04,1513.94
2024-03-21,Guinea,Vanuatu,6,0,FIFA Series,1576.13,1471.51,1583.19,1464.44
2024-03-21,United Arab Emirates,Yemen,2,1,FIFA World Cup qualification,1590.73,1311.35,1593.77,1308.31
2024-03-21,Poland,Estonia,5,1,UEFA Euro qualification,1674.63,1423.3,1678.14,1419.8
2024-03-21,Belize,Puerto Rico,1,1,Friendly,1328.8,1427.02,1328.72,1427.1
2024-03-21,Oman,Malaysia,2,0,FIFA World Cup qualification,1642.87,1522.12,1649.44,1515.54
2024-03-21,Hong Kong,Uzbekistan,0,2,FIFA World Cup qualification,1328.59,1709.0,1323.61,1713.98
2024-03-21,Indonesia,Vietnam,1,0,FIFA World Cup qualification,1448.7,1493.05,1461.32,1480.44
2024-03-21,Pakistan,Jordan,0,3,FIFA World Cup qualification,1190.83,1655.11,1187.55,1658.39
2024-03-21,Saudi Arabia,Tajikistan,1,0,FIFA World Cup qualification,1616.76,1508.97,1623.72,1502.01
